,Rating
"LUKASZ PRZYBYTEK, JACEK PIASECKI",1954.7231106076797
"LUKASZ PRZYBYTEK, PAWEL KOLODZINSKI",1960.5706204553583
"TOMASZ JANUSZEWSKI, JACEK NOWAK",1845.9010897129187
"JONAS WARRER, JAKOB PRECHT JENSEN",1970.5845742082354
"OLIVER MANTON, BILLY GOODFELLOW",1553.044283318879
"JOHN PINK, STUART BITHELL",1911.4047673884143
"EMILE AMOROS, LUCAS RUAL",1859.4864650298698
"MARCUS HANSEN, JOSH POREBSKI",1708.4307433784054
"TOM PELSMAEKERS, YANNICK LEFEBVRE",1764.4287208378782
"JUSTUS SCHMIDT, MAX BOEHME",1982.4155814469543
"ANDREW MOLLERUS, IAN MACDIARMID",1944.5802462349213
"SEBASTIEN SCHNEITER, LUCIEN CUJEAN",1889.88008798147
"RYAN WOOD, ANDREW WOOD",1399.0826039753351
"NOAH LYONS, JOHN MICHEL",1473.044283318879
"DUNNING BECK LOGAN, OSCAR GUNN",1710.2776327199783
"ANDREAS SPRANGER, JAKOB MEGGENDORFER",1780.4878817506362
"UBERTO CRIVELLI VISCONTI, GIANMARCO TOGNI",1597.4393912633252
"BART LAMBRIEX, PIM VAN VUGT",1898.1299274584474
"JOSE PEDRO CHIFFLET, FEDERICO RADOVITZKY",1433.044283318879
"DAVE EVANS, ED POWYS",1567.6964179697547
"UBERTO CRIVELLI VISCONTI, LEONARDO CHISTE",1672.877601381813
"DYLAN JONES, EDWARD COLEMAN",1393.044283318879
"PAVLE KOSTOV, PETAR CUPAC",1741.903334898213
"ERWAN FISCHER, YOUENN BERTIN",1716.591452029146
"DAVID GILMOUR, LEWIS BRAKE",1787.654182919118
"ZAIDING WEN, TIAN LIU",1720.8606849864198
"ROBERT DICKSON, SEAN WADDILOVE",1630.365926351321
"JORGE LIMA, JOSE COSTA",1721.5387934782525
"NATHAN HOUSBERG, MALCOLM LAMPHERE",1353.044283318879
"KENJI TAKAHASHI, YUKIO MAKINO",1652.782020965576
"MARCO GRAEL, GABRIEL BORGES",1811.235281176634
"JONAS WARRER, MARCUS LANGAGERGAARD",1693.4170362611408
"JULIEN D'ORTOLI, NOE DELPECH",1837.9515009865186
"DANIEL NYBORG, SEBASTIAN WRIGHT OLSEN",1460.3583189281026
"JOEL TURNER, THOMAS NEEDHAM",1767.8299115603068
"ALEXANDER KOSCHATE, REECE PILLINGER",1313.044283318879
"HANNES WESTBERG, ALBIN BOMAN",1708.2016121046772
"CARL SYLVAN, OTTO HAMEL",1686.1293812704614
"JACOPO PLAZZI, UMBERTO MOLINERIS",1779.1715801403816
"CARLOS ROBLES, MARCO GRAEL",1702.7983339144735
"KEVIN FISCHER, YANN JAUVIN",1747.70043498136
"UBERTO CRIVELLI VISCONTI, GIULIO CALABRO",1849.1333815092014
"MAXIME BACHELIN, ARNO DE PLANTA",1632.7217439760925
"ROBERT SCHEIDT, GABRIEL BORGES",1635.5248504328442
"MADS EMIL LUBECK, NIKOLAJ HOFFMANN BUHL",1864.8666523474312
"CHRIS TAYLOR, RHOS HAWES",1850.615991537203
"MATHIEU FREI, YANN ROCHERIEUX",1611.8355960547697
"RUGGERO TITA, PIETRO ZUCCHETTI",1728.6671235251351
"JACK HAWKINS, CHRISTOPHER THOMAS",1662.3747546514808
"SIMONE FERRARESE, LEONARDO CHISTE",1796.8848949361272
"KEVIN FISCHER, NOE DELPECH",1751.4022157186962
"UBERTO CRIVELLI VISCONTI, N/A",1699.4417097722717
"FREDERIK RASK, NIKOLAJ HOFFMANN BUHL",1616.631182366118
"FRITIOF HEDSTROM, OTTO HAMEL",1677.196462914997
"FERNANDO DIZ, HERNAN UMPIERRE",1785.4277559972122
"NICLAS DURING, VICTOR BERGSTROM",1635.9338458044774
"HENRY OTTO, DAVEY MILES",1439.7133522313295
"MAXIMILIAN STINGELE, LINOV SCHEEL",1536.5029505688235
"JAMES PETERS, RHOS HAWES",1645.1240652221404
"CARLOS PAZ BLANCO, ANTON PAZ",1741.4772930378444
"KLAUS LANGE, YAGO LANGE",1626.4063086348121
"IAN CHEKH, IVAN ZOTOV",1642.0602336613667
"JACOPO PLAZZI MARZOTTO, ANDREA TESEI",1748.1488494366886
"WILLIAM PHILLIPS, IAIN JENSEN",1762.8163373888935
"JOAKIM SALSKOV-IVERSEN, MARKUS OLIVER NIELSEN",1510.1650894125437
"ERWAN FISCHER, THIBAULT JULIEN",1616.6776378406435
"DICKSON ROBERT, N/A",1650.6046189150322
"DANIEL NYBORG, NIKOLAJ HOFFMANN BUHL",1594.8894929814826
"KEANU PRETTNER, JAKOB FLACHBERGER",1663.100908619484
"NIKLAS ENGELMANN, JUSTUS MICKAUSCH",1530.438445852595
"JOEL TURNER, LEWIS BRAKE",1575.6188933545268
"ANDRES BARRIO, ANTONIO TORRADO MARTINEZ",1673.5921977098626
"ANDREA TESEI, STEFANO CHERIN",1666.0760808960097
"UBERTO CRIVELLI VISCONTI, UMBERTO MOLINERIS",1601.6265453480983
"ALBIN BOMAN, SIMON ALM",1600.1503286545396
"VICTOR BERGSTROM, VICTOR VASTERNAS",1585.1348914390855
"JUSTUS SCHMIDT, THOMAS PLOSSEL",1639.6793433725475
"PIM VAN VUGT, SCIPIO HOUTMAN",1736.9082036280108
"RYAN SEATON, SEAFRA GUILFOYLE",1694.7764807271321
"MANU DYEN, STEPHANE CHRISTIDIS",1689.1308906967977
"FRITIOF HEDSTROM, VICTOR VASTERNAS",1626.15899580191
"CARLOS ROBLES LORENTE, TREVOR BURD",1662.809601459438
"VILLE KORHONEN, EDVARD BREMER",1478.807388545808
"LUCA DUBBINI, ROBERTO DUBBINI",1713.9891223861543
"JOSHUA RICHNER, NILO SCHARER",1599.2117973228726
"LOGAN DUNNING BECK, JACK SIMPSON",1503.1574987566096
"PAVEL KALINCHEV, PAVEL KARACHOV",1395.8279314083584
"FREDERIK RASK, MARCUS BAY",1540.2882567062527
"ALBERT TORRES, ELIAS ARETZ",1539.1907639039277
"TOMAS BARRETO, JOAO PRIETO",1357.300518573376
"NICK ROBINS, DANIEL BUDDEN",1641.06929546755
"SEAFRA GUILFOYLE, JOHNNY DURCAN",1607.47102104514
"MATTEO BARISON, NICOLA TORCHIO",1526.8479067599785
"GIUSEPPE ANGILELLA, PIETRO ZUCCHETTI",1549.2430643004589
"PRZEMEK FILIPOWICZ, JACEK PIASECKI",1617.3909195828085
"CHRIS TAYLOR, SAMUEL BATTEN",1643.879270502085
"PIETRO SIBELLO, GIACOMO CAVALLI",1622.0969257901297
"GANAPATHY KELAPANDA, VARUN THAKKAR",1369.889601848967
"TOM BURTON, SIMON HOFFMAN",1672.5965471552556
"HANS HENKEN, JUDGE RYAN",1701.9098087315122
"PRZEMYSLAW FILIPOWICZ, JACEK NOWAK",1487.5168278930187
"MATHIAS BERTHET, JEPPE NILSEN",1657.9846051141583
"BENJAMIN GREZ AHRENS, CRISTOBAL GREZ",1566.5440471232955
"NILS CARSTENSEN, JAN FRIGGE",1478.0366180461926
"DENIS SHCHEGLOV, PAVEL KARACHOV",1401.1775632959896
"XIN WANG, TIANYU QI",1399.900001648957
"PAUL PIETZCKER, LINUS VON OPPEN",1499.5223946001117
"MIKOLAJ STANIUL, KUBA SZTORCH",1779.0212285541281
"SIMONE FERRARESE, GIANMARCO TOGNI",1556.5139650181757
"WILLIAM JONES, JUSTIN BARNES",1633.2581186958128
"JAMES WIERZBOWSKI, WILLIAM PHILLIPS",1492.504971114226
"PETER LIN JANEZIC, ANZE PODLOGAR",1480.874474573477
"CARL P SYLVAN, ALBIN BOMAN",1613.3057169989208
"DAVID GILMOUR, LACHY GILMOUR",1723.0570422631624
"CHRIS TAYLOR, JAMES GRUMMETT",1661.1708495621126
"AKIRA SAKAI, RUSSELL AYLSWORTH",1486.6775647914326
"JACK FERGUSON, MAX PAUL",1659.5276602477636
"THOMAS BARROWS III, JOSEPH MORRIS",1593.1162491592734
"ROBERTO DUBBINI, LUCA DUBBINI",1523.7747247277473
"KRISTIAN PRAEST, MARCUS LANGAGERGAARD",1633.0607373397313
"ANDREW MOLLERUS, MATTHEW MOLLERUS",1509.8610684194282
"LUCAS RUAL, CLEMENT PEQUIN",1561.2387121625063
"MARCO ANESSI, EDOARDO GAMBA",1533.251035639492
"BRAD FUNK, TREVOR BURD",1443.9402293595572
"IAN BARROWS, MITCHELL KISS",1776.8320985113057
"OSKARI MUHONEN, EDVARD BREMER",1466.5914520291456
"MUSAB AL HADI, N/A",1480.9174809013418
"MARIO SEGERS, FEDERICO VILLAMBROSA",1513.2880347491396
"LEO TAKAHASHI, IBUKI KOIZUMI",1705.0276290950017
"LEVI SLAP, JOACHIM D'HONDT",1414.1841821173923
"CHARLIE WYATT, SIMON HOFFMAN",1618.4744138804026
"HUGO FEDRIGUCCI, VIRGIL AUBRIOT",1356.1310249770142
"GIACOMO CAVALLI, RUGGERO TITA",1435.0
"GABRIEL SKOCZEK, YANN ROCHERIEUX",1471.3173003192833
"LEO TAKAHASHI, TIM MORISHIMA",1644.7738902818617
"LACHY GILMOUR, RYAN DONALDSON",1639.7562073277343
"PHILIPP WROBEL, MORITZ HAGENMEYER",1435.6503193240294
"VICTOR SILEN, CHRISTOFFER SILEN",1295.8336072118525
"MADS EMIL STEPHENSEN LUBECK, MARCUS BAY",1520.2706131447082
"TYTUS BUTOWSKI, LUKASZ MACHOWSKI",1597.6868036245248
"MATHIAS BERTHET, NIKOLAJ HOFFMANN BUHL",1341.0233503411607
"BEN HEINRICH, TOBIAS MATERN",1395.8325487583827
"ANDER BELAUSTEGUIGOITIA, DANEL BELAUSTEGUIGOITIA",1370.0143603186077
"YANNICK LEFEBVRE, JAN HEUNINCK",1477.7025631402569
"CARLOS ROBLES LORENTE, GIACOMO CAVALLI",1529.6673319999352
"KYOUNGDUK KIM, SANGWOO BAE",1327.3371065468646
"PETER LIN JANEZIC, SEBASTIAN PRINCIC",1535.4864343276827
"OSCAR ANDERSSON, OLLE ARONSSON",1505.6048741090842
"SEBASTIEN SCOTTO DI FASANO, KEVIN FISCHER",1395.0
"RORY HUNTER, NEIL HUNTER",1449.2984421884994
"RYAN SEATON, RICHARD SCHULTHEIS",1577.7025631402569
"PRINCE NOBLE, MANU FRANCIS",1320.7847853733363
"JUUSO ROIHU, HENRI ROIHU",1532.8036663595112
"ALEXANDER HEINZEMANN, JUSTIN BARNES",1433.5968868084806
"SAMUEL BACON, HENRY GAUTREY",1511.478272846069
"JAMES GRUMMETT, SAM JONES",1583.2581186958125
"FRITIOF HEDSTROM, NICLAS DURING",1497.7733795793827
"MATHIEU FREI, SEBASTIEN SCOTTO DI FASANO",1443.6525733312722
"HENRY LLOYD WILLIAMS, WILL ALLOWAY",1404.8162175643429
"WILLIAM HAWKINS, CHRISTOPHER THOMAS",1573.7452774384815
"FABIAN RIEGER, THOMAS PLOESSEL",1572.3644046821935
"THEO REVIL, TIMOTHEE DEPERY",1529.0552299235283
"FABIAN RIEGER, TOM HEINRICH",1394.369229806923
"HUGO FEDRIGUCCI, MARTIN GUEZ",1471.7323529939258
"FREDERICK STRAMMER, MICHAEL KUSCHNER",1396.0053306765237
"LARS VAN STEKELENBORG, FLORIS VAN DE WERKEN",1484.9206121215357
"SHINGEN FURUYA, SHINJI HACHIYAMA",1522.7206844121106
"KURT HANSEN, SIMON HOFFMAN",1543.766861312942
"JAMES PETERS, ALEX HUGHES",1567.1012467874568
"AHMED AL HASANI, ABDULRAHMAN AL MASHARI",1315.8038600747711
"ARIE MOFFAT, SAMUEL BONIN",1576.454241137708
"LUKAS HESSE, LUCA SCHNEIDER",1433.611451394919
"THOMAS CUNICH, MILES DAVEY",1606.2210097862396
"LEVI SLAP, TOM PELSMAEKERS",1517.634622562923
"TOBIAS HEMDORFF, MARKUS OLIVER NIELSEN",1479.592647043013
"DONG GYU LEE, WONJAE LEE",1380.917480901341
"MICHAEL HANSEN, MATHIAS SLETTEN",1520.2133908275123
"CHRISTOPHER RAST, TREVOR BURD",1585.9162743455188
"MARKUS SOMERVILLE, JOSH POREBSKI",1538.6136183352717
"PHILIPP ROYLA, TOM HEINRICH",1400.711641315876
"ADAM GLOGOWSKI, MACIEJ KRUSIEC",1427.644511235076
"CARLOS ROBLES LORENTE, DANIEL CANOVAS COLON",1512.2292171575175
"SAM MORGAN, PATRICK MORGAN",1394.2309324311766
"ANAND THAKUR, SATYAM RANGAD",1369.8063697902296
"KURT HANSEN, HARRY MORTON",1408.3996295587306
"MASSIMO CONTESSI, LUCA CONTESSI",1483.0116971006362
"JOAKIM SALSKOV-IVERSEN, NIKOLAJ HOFFMANN BUHL",1578.2828980507984
"MANU DYEN, MARC MALLARET",1433.0975947254533
"JOEL TURNER, TOM SIGANTO",1426.9899005369753
"ELLIOTT WELLS, BILLY VENNIS-OZANNE",1388.7860373822211
"FRANCISCO PICCINI, TOMAS WAGMAISTER",1491.1363351711582
"DANIEL BRAMERVAER, MANUS OFFERMAN",1461.96851047272
"PETERS JAMES, HUGUES ALEXANDER",1506.3423238330656
"LARS VAN STEKELENBORG, DANIEL BRAMERVAER",1548.3935433901686
"NEVIN SNOW, DANE WILSON",1792.3841198848475
"TIM ELSNER, MORITZ KLINGENBERG",1447.0630946956542
"MATHIAS BERTHET, ALEXANDER FRANKS-PENTY",1454.6957831999925
"GONZALO POLLITZER, JOSE MARIA DIEZ",1478.0215810727975
"TOMAS MATHISEN, JEPPE NILSEN",1447.423055927265
"NYBORG DANIEL, LEHM SLETTEN",1499.7849467838855
"ARTEM BASALKIN, NIKOLAY CHERNIKOV",1496.0130009413012
"KONSTANTIN NOSOV, ALEKSANDR GAIDAENKO",1474.011441858893
"GILLIES MUNRO, DANIEL HARRIS",1521.3409712540745
"SCOTT MCKENZIE, BLAKE MCGLASHAN",1481.9443332935862
"KEVIN FISCHER, JAUVIN YANN",1358.7926174745412
"DAVID LIEBENBERG, DANIEL MORRIS",1471.7575349036788
"SHINGEN FURUYA, TAKAYANAGI AKIRA",1497.0662545591777
"ARRAN HOLMAN, JAMES TAYLOR",1465.7371486637294
"CARLOS PAZ, LUIS BUGALLO ARRIOLA",1315.0
"SIMON HISCOCK, DANIEL BUDDEN",1445.694341958267
"GWENDAL NAEL, PEQUIN CLEMENT",1542.9760466692505
"SIMONE FERRARESE, VALERIO GALATI",1588.5956235581432
"LEVI SLAP, MAX SLAP",1314.9878931310514
"JENS-CHRISTIAN DEHN-TOFTEHOJ, MADS FUGLBJERG",1538.8136742513682
"TOMAS MATHISEN, MADS MATHISEN",1503.990841983481
"BART LAMBRIEX, DANIEL ROBERT",1538.580442273646
"FISCHER KEVIN, YANN JAUVIN",1530.2591415242991
"CARL EMIL SLOTH, NIKOLAJ HOFFMANN BUHL",1527.134017464579
"KLAES MEIER-ANDERSEN, CARL EMIL BAAD NIELSEN",1361.1521518886698
"PHILLIP LYNGBEK, MADS FUGLBJERG",1435.2261678175335
"MARCO GRAEL, GABRIEL SIMOES",1533.2581186958125
"MARTI LLENA, SANTIAGO ALEGRE",1476.3877163490797
"CHRISTOPHER WILLIFORD, DUNCAN WILLIFORD",1360.081273779328
"WILLIAM SHAPLAND, CAMPBELL STANTON",1494.1375127953593
"DAVID MORI, JUSTIN BARNES",1461.2213658740743
"PHILLIP LYNGBEK, LAURITS VINTER",1425.6048741090826
"BERTHET MATHIAS, NILSEN JEPPE",1473.5554385871644
"PAUL FARIEN, MIRCO KLOSEL",1529.789233482437
"STEFAN GLANZ-MICHAELIS, CLEMENS KRUSE",1418.3321468363552
"NICK ZELTNER, TILL SEGER",1411.0594195636277
"YANNICK LEFEBVRE, MAX SLAP",1468.9859739142742
"CAS VAN DONGEN, VAN VUGT",1418.5756978904699
"KENNISH MALO, MARTIN ANATOLE",1356.5724905321886
"MARCO ANESSI PE, NICOLA TORCHIO",1516.5914520291458
"GABRIEL SKOCZEK, SEBASTIEN SCOTTO DI FASANO",1463.5805685088687
"HARRY MELGES, FINN ROWE",1682.128571000095
"DAVID GILMOUR, SIMON HOFFMAN",1500.0
"ISAAC MCHARDIE, TRENT RIPPEY",1445.159468792477
"SCIPIO HOUTMAN, ROBIN BECKER",1405.0163758565714
"WIEBRAND DE VOS, ALEKSANDR MOLIAKOV",1463.6223523469753
"DAVID SCHUH, LORENZ PICHLER",1396.5139650181727
"IAN BARROWS, JOSEPH KISS",1558.3645383577573
"AKIRA TAKAYANAGI, SHINGEN FURUYA",1424.8160929494693
"ARISTIDE GIROU, NOAH CHAUVIN",1389.2412377454452
"ARTHUR DE JONGHE, JAN HEUNINCK",1387.4764282714052
"JUUSO ROIHU, LASSE LINDELL",1499.924785362479
"LUIS BUGALLO ARRIOLA, JORGE LORENZO",1468.0319877352417
"LUCAS RUAL, PEQUIN CLEMENT",1468.0253830411543
"YANNIS SAJE, JULIAN DEUSCHL",1381.9685104727178
"SEAN DONNELLY, TADGH DONNELLY",1362.6033383950469
"POL MARSANS BALCELLS, JOSE MANUEL RUIZ IBANEZ",1426.460312047943
"NICK ROBINS, ALEXANDER HUGHES",1500.0
"ALEC ANDERSON, CHRISTOPHER BROCKBANK",1366.8087643117553
"SEAN DONNELLY, MARCUS OLEARY",1374.6957831999903
"LENNART FROHMANN, MAGNUS FROHMANN",1367.4230559272628
"FREDRIK BERGSTROM, AXEL MUNKBY",1331.6082228573343
"STYLIANOS SOTIRIOU, ALFONSO PANAGIOTIDIS",1350.051269839076
"BENJAMIN GREZ AHRENS, EXEQUIEL GREZ AHRENS",1445.14369668262
"CORENTIN GOULON, YOUENN BERTIN",1386.938636622113
"SANTIAGO SILVEIRA, PHILIPP UMPIERRE",1399.333056482635
"PETROS KONSTANTINIDIS, VAGELIS DOLIANITIS",1278.8667340600693
"MARTIN WIZNER, JAIME WIZNER",1362.6242190142593
"MARK HASSETT, OISIN O'DRISCOLL",1293.7077691921274
"DANIEL BJORNHOLT, NICKLAS HEIDE-JOERGENSEN",1369.0458338438877
"VALENTIN MULLER, MORITZ FIEBIG",1530.5339468488523
"CONRAD KONITZER, FERNANDO RODRIGUEZ",1458.634790406781
"RYAN LITTLECHILD, JACK HILDEBRAND",1372.2320341528468
"GUSTAV PETTERSON, MARCUS ANJEMARK",1425.7427306710308
"MUSAB AL HADI, HASHIM AL RAHSDI",1364.3384097548758
"MORGAN PEACH, RHOS HAWES",1507.2934879829718
"WEI HONG, LIUHAN WANG",1399.9247853624786
"LINUS RINDSFUSER, CEDRIC SCHENK",1345.6048741090804
"EDOARDO VALLETTA, FRANCESCO PADOVANI",1472.1470075847012
"JOLBERT VAN DIJK, DANIEL BRAMERVAER",1420.3373252656254
"JOAKIM SALSKOV-IVERSEN, NICKLAS HEIDE-JORGENSEN",1357.5587487379264
"GRAEME WILLCOX, ANDREW TARBOTON",1318.5438791876443
"JAMES GRUMMETT, DANIEL BUDDEN",1564.675413613189
"MARKUS SOMERVILLE, AARON HUME-MERRY",1379.6609253350944
"JAKOB MEGGENDORFER, MARCO GRASSE",1414.93191986022
"RICHARD SCHULTHEIS, MAX KORNER",1466.0388330989465
"TOBIAS HEMDORFF, SEBASTIAN BYRSTING",1336.9279383578162
"JOHANNES REDER, PAUL LUCAN",1338.3321468363529
"CARLOS PAZ, ALVARO DEL ARCO",1418.4162962524724
"GASTON TERRAB, FEDERICO GARCIA",1373.1035482859143
"MAX HAENSSLER, FRED HAENSSLER",1190.7297153875525
"JOHANNES SCHEFFOLD, NICK FEDERSPIEL",1331.0594195636254
"PAVLOS KAGIALIS, IOANNIS ORFANOS",1229.8121179772663
"LOUIS CHAMBET, ENZO LOBRY",1270.9298228196253
"JACK HILDEBRAND, JACK FERGUSON",1500.0
"PIRMIN SABLATNIG, JOHANNES SABLATNIG",1323.786692290898
"HARRY PRICE, HARRY MORTON",1415.0842065705663
"STEPHEN MORRISON, ED POWYS",1359.9887941875538
"BONGJIN CHAE, SHIN SANGMIN",1381.7521598986402
"PONTUS DACKHAMMAR, MARCUS HOGLANDER",1347.0389571963403
"JAN MARCINIAK, ROBERT JAROCKI",1245.0310431374205
"GWENDAL LAMAY, LUKE WILLIM",1423.4754473304217
"SCIPIO HOUTMAN, MANUS OFFERMAN",1525.0924475347917
"LARS VAN STEKELENBORG, THIJS VISSER",1483.5906929501718
"IVAN ZOTOV, IVAN ZOTOV",1407.305185141361
"BONGJIN CHAE, DONGWOOK KIM",1416.3923987079838
"KIM NICLAS HOLSTE, YANNIK HOLSTE",1393.3102982385983
"MANUEL WUNDERLE, FELIX WIELAND",1323.6604436531804
"JOHANNES SATTLER, ANTON SATTLER",1463.8551675483707
"MARTIN WIZNER, ANTONIO TORRADO",1500.0
"ALEXANDER HEINZEMANN, EDWARD COLEMAN",1422.5186328491943
"JOLBERT VAN DIJK, PIM VAN VUGT",1328.7510915643893
"MARTIN EDUARDO CUBRIA, EDUARDO ANDRES LOPEZ SEGURA",1346.8740400891936
"PHILIP LINDBLAD, ALEXANDER BRORSSON",1483.6592421368177
"VICTOR PAYA CANAL, ENRIQUE ORTIZ RAPALO",1387.904892833193
"ANTONIS TSIBOUKELIS, STYLIANOS NOUTSOS",1396.6265213284203
"VERNON CERDAN MING, ANTONIO TORRADO MARTINEZ",1316.880782636231
"MARCO BAUMANN, JAKOB FLACHBERGER",1404.1133416311116
"LUJAN MORA ENRIQUE, TORRADO MARTINEZ ANTONIO",1418.3844835644331
"CHARLIE HIBBEN, SCOTT RASMUSSEN",1416.3647866953481
"EMILE AMOROS, BREWAL NAEL",1396.1940740302498
"JONATHAN GOLDSBERRY, CHAD FREITAS",1403.3195006882133
"AMAN MOHAN VYAS, SHUBHAM PILLAI",1340.3166630400135
"JOHN FERGUSON, ARTHUR FERGUSON",1397.4371477470368
"MASCIA GIANMARCO, CORDINI PIETRO",1362.0800287510995
"MORTEN ROISLAND, STEFFEN SKJONBERG",1310.1011216192817
"THOMAS STAPLES, WILLIAM STAPLES",1326.6621278304547
"LUCA CONTESSI, MASSIMO CONTESSI",1500.0
"JAMES OLSSON, HENRIK ERIKSSON",1242.0943534605387
"INSUB KIM, KWON JINKYUNG",1333.7592859908334
"RICARDO ALVES, TIAGO ALVES",1427.7025631402569
"DENIS SHCHEGLOV, MICHAIL POPOV",1385.6676172188313
"CHRISTOPHER RAST, BURD TREVOR",1450.6683543615572
"PANAGIOTIS KAMBOURIDIS, STYLIANOS NOUTSOS",1363.9032232846173
"JACOBO GARCIA, POL MARSANS",1424.9959836295623
"JORDAN JANOV, GRANT JANOV",1404.057094387656
"RYAN WOOD, ARIE MOFFAT",1500.0
"MARIO DO AMARAL, GABRIEL BORGES",1458.080156545501
"WADE WADDELL, IAN MACDIARMID",1385.6724418646838
"HUGO FEDRIGUCCI, SEBASTIEN SCOTTO DI FASANO",1554.822206118325
"ROBBERT HUISMAN, JORN SWART",1500.0
"DYLAN JONES, JONATHAN KELLY",1287.5647375928288
"ALEXANDER BRORSSON, OSCAR ANDERSSON",1500.0
"STEVEN HARDEE, TAYLOR HASSON",1500.0
"JOAKIM SALSKOV-IVERSEN, MARCUS BAY",1289.1714567426445
"NICLAS LEHMANN, NIKLAS HABERL",1265.494804287818
"DOLF HENDRIKSEN, JORN SWART",1466.4549410615487
"MUSAB AL HADI, YANN ROCHERIEUX",1288.3790519665429
"SAMUEL CURTIS, BENJAMIN CLEGG",1261.5037150821117
"JOHN JACK GOGAN, HUNTER HOY",1391.7494020799636
"CARL EMIL SLOTH, SIMON CHRISTOFFERSEN",1500.0
"EMIL JARUDD, JULIUS HALLSTROM",1373.9718518080272
"CORENTIN GOULON, TIM DEPERY",1411.03589647359
"TOM METHVEN, WILLIAM ALLOWAY",1360.8778658061658
"JACOB CLASEN, JOHANNES DREESEN",1288.9723529045716
"MAX HAENSSLER, JOSHUA RICHNER",1499.1665216088654
"RAFAEL DE LA HOZ TUELLS, GREGORIO BELMONTE CUENCA",1409.2065099453519
"REED LORIMER, CASEY CABOT",1330.513571601308
"TAL SADE, ELY REUVENY",1500.0
"ALEXANDER HEINZEMANN, CLIFTON KARTNER",1368.025383041154
"OTTO HENRY, FLYNN TWOMEY",1457.8527905239139
"LIAM WALZ, ABIE GRIGGS",1379.4417097722712
"MICHAEL SABOURIN, ANDREW PERSON",1362.1430300999775
"MERIK REGANULT, LOUIS RAYNAL",1491.7591142014578
"KJELL HASCHEN, IVEN ANTON FROMM",1321.1765404700661
"BEN CRIPTON, RAFAEL PEDRO",1373.287863618425
"STIJN GAST, OLAF GANZEVLES",1500.0
"SIMON HEINDL, FYNN KAUFHOLD",1453.5517152550965
"DAVID AMES, PJ BUHLER",1356.260677158801
"EETU KOTIRANTA, TOM WENDT",1344.6616495899495
"CARL NIELSEN, MATHIAS SLETTEN",1393.4170362611414
"FREDERIKJUST MELSON, ANDERS BIGUM JOHANSEN",1351.7496295858048
"HARRY MELGES IV, WILLIAM ROWE",1432.4279022524977
"MATTHEW GRAHAM, ALEXANDER HUME",1350.3783242176244
"MORITZ DORAU, RIKO ROCKENBAUCH",1323.6328610368073
"MALTHE EBDRUP, SEBASTIAN WRIGHT OLSEN",1406.2398872981055
"YAM WIRTHEIM, MAOR ABU",1361.0358964735894
"EDVIN GIPPERTH, N/A",1346.194074030249
"EVAN SJOSTEDT, GARRETT BROWN",1344.4959712764478
