,Rating
"NATE COLBURN, CAMERON COLBURN",0.02249202226737873
"KATRINE BENDIX KROGH, LAURA STEENSTRUP ZEEBERG",0.013073512557010876
"LINOR BEREZIN, MAX WOOD",0.013073512557010876
"GRISELDA KHNG, SARA TAN",0.01797884997373448
"OLIVIA PRICE, EVIE HASELDINE",0.01797884997373448
"ANNE-JULIE SCHUTT, IBEN NIELSBY",0.026782336002043442
"DEWI COUVERT, JESSICA ELIZABETH KISTERS",0.026782336002043442
"MATHILDE LOVADINA, MARINE RIOU",0.026159995289327186
"JO ALEH, MOLLY MEECH",0.026159995289327186
"ERICA DAWSON, ELLIE COPELAND",0.06080841737867362
"CECILIA JONSSON, CECILIA JONSSON",0.06080841737867362
"LAURA SCHOEFEGGER, ELSA LOVREK",0.06620427221864116
"ANDREA BREWSTER, SASKIA TIDEY",0.06620427221864116
"CARLOTTA OMARI, SVEVA CARRARO",0.04282881329768996
"JULE GORGE, LOTTA GORGE",0.04282881329768996
"CECILE JANMAAT, SHANNEN MAXIME MARCK",0.04137190982213383
"VILMA BOBECK, MALIN TENGSTROM",0.04137190982213383
"MEGAN BRICKWOOD, STEPHANIE ORTON",0.020950137452218864
"KLARA WESTER, MALIN TENGSTROM",0.020950137452218864
"NOORA RUSKOLA, MIKAELA WULFF",0.02510197740587775
"SARAH STEYAERT, CHARLINE PICON",0.02510197740587775
"SOFIA GIUNCHIGLIA, GIULIA SCHIO",0.012637455980388835
"ERIN RAFUSE, DANIELLE BOYD",0.012637455980388835
"JULIE BOSSARD, AUDE COMPAN",0.026659934021211844
"HAYLEE OUTTERIDGE, NINA CURTIS",0.026659934021211844
"LARA GRANIER, RIOU AMELIE",0.05603489730272307
"AMELIA STABBACK, ELLA CLARK",0.05603489730272307
"CARLOTTA OMARI, MATILDA DISTEFANO",0.009222863267252208
"HANNA WILLE, MARLA BERGMANN",0.009222863267252208
"KATRINE BENDIX KROGH, LINE JUST EMSVANG",0.009316469736112424
"PATRICIA SUAREZ, NICOLE VAN DER VELDEN",0.009316469736112424
"MARU SCHEEL, CATHERINE SOPHIE BARTELHEIMER",0.012897415766641298
"ARIANNA PASSAMONTI, GIULIA FAVA",0.012897415766641298
"CATHERINE BARTELHEIMER, INGA-MARIE HOFMANN",0.023505278853573473
"MARIA OTTAVIA RAGGIO, PAOLA BERGAMASCHI",0.023505278853573473
"TESS LLOYD, DERVLA DUGGAN",0.015563471883831812
"JULIE BOSSARD, LILI SEBESI",0.015563471883831812
"VAN AANHOLT ODILE, SIEWERS EMMA",0.00884707589469596
"LAURA HARDING, ANNIE WILMOT",0.00884707589469596
"LAURA SCHOFEGGER, LISA FARTHOFER",0.04000297322648594
"WILLEMIJN OFFERMAN, ELISE RUYTER",0.04000297322648594
"VILMA BOBECK, EBBA BERNTSSON",0.05900492974722827
"SINEM KURTBAY, SILJA KANERVA",0.05900492974722827
"TESS LLOYD, JAIME RYAN",0.04250404516393068
"ELEANOR KEERS, SOPHIE AINSWORTH",0.04250404516393068
"XIAOYU HU, XUEBIN YU",0.032488512976301315
"FRANCESCA BERGAMO, JANA GERMANI",0.032488512976301315
"MEGAN BRICKWOOD, ELEANOR ALDRIDGE",0.10233869760003257
"MARIA OTTAVIA RAGGIO, JANA GERMANI",0.10233869760003257
"LOTTA GOERGE, JULE GOERGE",0.028648959293574288
"PATRICIA SUAREZ, MARIA TERESA ALONSO",0.028648959293574288
"MADELEINE ZIELINSKA, NADIA ZIELINSKA",0.05483124975828492
"LIVIA NAEF, NELIA PUHZE",0.05483124975828492
"DEWI COUVERT, JUDITH ENGBERTS",0.016207043835641272
"MOLLY HIGHFIELD, SANDY CHOI",0.016207043835641272
"ANGELIKA KOHLENDORFER, LISA FARTHOFER",0.021461983916701288
"KATLIN TAMMISTE, ANNA MARIA SEPP",0.021461983916701288
"WILLEMIJN OFFERMAN, JUDITH ENGBERTS",0.01373305853863135
"LUCY WILMOT, ERIKA REINEKE",0.01373305853863135
"LOUIS CHAMBET, ENZO LOBRY",0.036609413451850016
"HARSHITA TOMAR, SWETA SHERVEGAR",0.036609413451850016
"ANN KRISTIN WEDEMEYER, LEONIE MEYER",0.02518099758948372
"SVEA KARSENBARG, CECILE JANMAAT",0.02518099758948372
"SILVIA SICOURI, MARIA VITTORIA MARCHESINI",0.016197563121164445
"GWENDAL LAMAY, KIM HOLSTE",0.016197563121164445
"AURA MIQUEL MOLONS, NURIA MIRO",0.013004200463045693
"GABRIELA CZAPSKA, HANNA RAJCHERT",0.013004200463045693
"VERONIKA ZIVNA, KATERINA ZIVNA",0.024254868974555126
"SHASHA CHEN, MENGTING WANG",0.024254868974555126
"ANNA LUSCHAN, EVA-MARIA SCHIMAK",0.044489529478932116
"DEWI COUVERT, TESS WILSCHUT",0.044489529478932116
"FREYA FEILCKE, MOJA MARU SCHEEL",0.042489112813973356
"SAYOKO HARADA, SERA NAGAMATSU",0.042489112813973356
"ENIA NINCEVIC, MARINA DUJMOVIC",0.053744060600225914
"JULIA GROSS, CECILE JANMAAT",0.053744060600225914
"CHARLOTTE HEIJSTEK, JESKE KISTERS",0.04241699168118918
"CAROLINA HORLBECK, CHARLOTTE HENKEL",0.04241699168118918
"JESKE KISTERS, JOSCA HUMMEL",0.026654945210775133
"YANNIS NAUDY, MARTIN GUEZ",0.026654945210775133
"GRISELDA KHNG, OLIVIA CHEN",0.06950280958838535
"ANNA BURNET, STEPHANIE ORTON",0.06950280958838535
"MARIJA ANDELA DE MICHELI VITTURI, MIHAELA ZJENA DE MICHELI VITTURI",0.018030032458731107
"ARIELLE MORGAN, HEATHER MYATT",0.018030032458731107
"EWA ROMANIUK, SANDRA JANKOWIAK",0.02319200891750493
"PATRICIA SUAREZ GONZALEZ, JULIA RITA ROMAN",0.02319200891750493
"WILLEMIJN OFFERMAN, CECILE JANMAAT",0.04247777167655797
"DOMINIKA VADUROVA, SARA TKADLECOVA",0.03547461452662463
"LAURA SCHOFEGGER, ANNA BOUSTANI",0.03547461452662463
"ARANTZA GUMUCIO, BEGONA GUMUCIO",0.04720427657338368
"CLARA-SOFIA STAMMINGER DE MOURA, MANON PEYRE",0.04720427657338368
"GENEVIEVE TULLOCH, MAGGIE SHEA",0.04593408606932019
"MISAKI TANAKA, SERA NAGAMATSU",0.04593408606932019
"KATRINE BENDIX KROGH, CHRISTINA ANDERSEN",0.009564918914581883
"AMELIA STABBACK, CAITLIN ELKS",0.009564918914581883
"HANNAH BRISTOW, ANNA CARPENTER",0.021313303028908975
"MARGHERITA PORRO, SVEVA CARRARO",0.021313303028908975
"SOPHIE WEGUELIN, ANNA BURNET",0.033519987143097785
"EMILY DELLENBAUGH, ELIZABETH BARRY",0.033519987143097785
"ALICE MOSS, HANNA JOHNSSON",0.02577769090634241
"JOSEFINE NOJGAARD, ESTHER BOJSEN-MOLLER",0.02577769090634241
"NADINE BOEHM, LENA WEISSKICHEL",0.04516330168677283
"MAYUMI ROLLER, KAYLA MCCOMB",0.04516330168677283
"ANASTASIA GUSEVA, IANA STOKOLESOVA",0.046625046225861416
"HANNAH MILLS, ALAIN SIGN",0.046625046225861416
"MATHILDE LOVADINA, LEA PERNET",0.026756536964945645
"SOPHIE STEINLEIN, CLARA BORLINGHAUS",0.0036878649154574966
"GRISELDA KHNG, AGUSTINA BARBUTO",0.03657654746705895
"CZAPSKA GABRIELA, RAJCHERT HANNA /",0.03657654746705895
"ERIN BERRY, INGRID MERRY",0.017156753068002704
"KEIKO MIYAGAWA, SENA TAKANO",0.017156753068002704
"MARINA GARAU, CARLOTA GARCIA",0.02803712747608543
"KATE MACGREGOR, MARY ROOK",0.02803712747608543
"ANTONIA SCHULTHEIS, VICTORIA SCHULTHEIS",0.015373195492684347
"ANN-KRISTIN WEDEMEYER, PIA SOPHIE WEDEMEYER",0.015373195492684347
"SARAH ROECK, LEA TESSA EINBRODT",0.029609873104639434
"ISABELLE FELLOWS, ALICE MASTERMAN",0.029609873104639434
"ANNA YAMAZAKI, N/A",0.0316225498363156
"SAKI MATSUNAE, SAYOKO HARADA",0.0316225498363156
"HELEN PAIS, HELEN AUSMAN",0.02465904411966311
"DEBBIE CAPOZZI, MAGGIE SHEA",0.02465904411966311
"MATHILDE LOVADINA, ALBANE DUBOIS",0.014633105068785974
"ANNE SCHWARZ, MARTINA SCHWARZ",0.050903133939800754
"FRANCESCA BERGAMO, ALICE SINNO",0.050903133939800754
"CATHERINE BARTELHEIMER, DANIELA BARTELHEIMER",0.03759217983314918
"ALICIA FRAS SAMSON, ELENA BARRIO GARCIA",0.03759217983314918
"KATE MACGREGOR, STEPHANIE ORTON",0.034617555218188295
"HANNAH STEADMAN, GABRIELLE RIZIKA",0.034617555218188295
"ERIN RAFUSE, MILLEN MARIAH",0.015314671285644383
"ALICE MOSS, EBBA BERNTSSON",0.015314671285644383
"JULIA HENRIKSSON, CAROLINE PETTERSSON",0.03706340735665166
"CLARA SCHEIWILLER, VIOLETTE LEMERCIER",0.03706340735665166
"FLORINE BRAMERVAER, EMMA SIEWERS",0.014394564837579886
"ARIANNA GARISTO, VIRGINIA GARISTO",0.014394564837579886
"SIRRE KRONLOF, SELMA VALJUS",0.005051279157755137
"HELENA WOLFF, LAURA ZEEBERG",0.005051279157755137
"TATE HOWELL, ADRIANNA BAIRD",0.06081296175371661
"LISA MARIA RAUSCH, LILLE JONAS",0.06081296175371661
"BRICE YRIEIX, ALBANE DUBOIS",0.016889294837873083
"SOPHIE MOSEGAARD, FIONA SCHARER",0.02647489493366906
"DIANA TUDELA BALLON, ADRIANA BARRON VELAOCHAGA",0.02647489493366906
"KATHARINA SCHWACHHOFER, ELENA STOLTZE",0.07066789316659602
"GIULIA GENESIO, FRANCESCA VOLPI",0.07066789316659602
"KATE SHANER, CHARLOTTE MACK",0.07617923421920601
"VICTORIA PAYNE, ALICE MASTERMAN",0.07617923421920601
"WILLEMIJN OFFERMAN, EMMA SIEWERS",0.05190403369824932
"MAYUMI ROLLER, AGUSTINA BARBUTO",0.05190403369824932
"ELIN SEVEDAG, KLARA JOHANSSON",0.050971639672405866
"SOPHIE STEINLEIN, JILL PALAND",0.050971639672405866
"ODILE VAN AANHOLT, PHILIPINE VAN AANHOLT",0.0315724311428415
"ANNA LUSCHAN, JOHANNA DAUM",0.0315724311428415
"RONJA GRONBLOM, SARA EHRNROOTH",0.030777256677396288
"ZOYA NOVIKOVA, DIANA SABIROVA",0.030777256677396288
"FENJA VALENTIEN, BERIT BELLIN",0.032746656649721075
"BELEN TAVELLA, TRINIDAD SILVA",0.032746656649721075
"NATSUMI ANDO, FENJA VALENTIEN",0.007867143653208038
"PAULA VAN WIERINGEN, ELENA BARRIO GARCIA",0.007867143653208038
"RUFINA TAN, CONNIE RIVERRA TSEN",0.04891146888425486
"ERI FUKASAWA, NORIKO OKUMA",0.04891146888425486
"JOSEPHINE P. W. FREDERIKSEN, LAURA STEENSTRUP ZEEBERG",0.03221775257662648
"DOMINIKA VADUROVA, SIMONA BOROSOVA",0.03221775257662648
"MARCELINA KORSZON, ZUZANNA MROZ",0.04101160464049271
"VARSHA GAUTHAM, AISHWARYA CHEZHIYAN",0.03839315690169115
"EKTA YADAV, SHAILA CHARLES",0.03839315690169115
"YINGQIAN WANG, XIAOYA SU",0.011183390101068405
"MARTINA CASTAGNA, LUCIA MIANI",0.011183390101068405
"MARIANNE DE VREESE, SHANA WITTOCK",0.04220824159272156
"REBEKKA JOHANNESEN, SILJE CERUP-SIMONSEN",0.04220824159272156
"COURTNEY REYNOLDS-SMITH, BRIANNA REYNOLDS-SMITH",0.07155205045628116
"KATE MACGREGOR, KIRSTIE URWIN",0.07155205045628116
"DEWI COUVERT, SHANNEN MARCK",0.019275858968360513
"ZOFIA BURSKA, SARA TKADLECOVA",0.019275858968360513
"VARSHA GAUTHAM, SWETA SHERVEGAR",0.026961852036639217
"SAKI MATSUNAE, YURI SAITO",0.026961852036639217
"RONJA LUNDBERG, HANNA JOHNSSON",0.016914347923858153
"EMILIE BOUCHET, JULIA OLLIVIER",0.016914347923858153
"EMMA MEILHAT, CHLOE SALOU",0.06551594415752918
"AUDREY STAPLES, MARION LAFRANCE-BERGER",0.06551594415752918
"CHLOE FISHER, LAURA THOMSON",0.020987419699530496
"ANASTASIIA SHCHEGLOVA, MARGARITA KAMAEVA",0.012142850778108711
"RONJA LUNDBERG, PERNILLA LINDNER",0.012142850778108711
"ALICIA FRAS, CLARISSE BAISSAC",0.01930394710586354
"KATRINE SCHMIDT, ELLEN NIELSEN",0.01930394710586354
"JULIA GROSS, SARAH AYTON",0.04383604679025934
"KLARA UTTERSTROM, AMANDA LJUNGGREN",0.04383604679025934
"MARLIES SCHOUTEN, MAUD LODEWIJK",0.03316713603310386
"CARLOTA HERNANDEZ GARCIA, MARIA TERESA ALONSO GONZALEZ-SOLLA",0.03316713603310386
"KELLY COLE, RACHEL ELLIE GLENN",0.014495090870203405
"INGA-MARIE HOFMANN, ALISA ENGELMANN",0.014495090870203405
"KATHARINA SCHWACHHOFER, ADRIANA BAIRD",0.09275361878877512
"ELEANOR KEERS, JESSICA JOBSON",0.09275361878877512
"SVEA KARSENBARG, ELISE DE RUIJTER",0.015948384322267754
"PAULA SCHUTZE, LILLE JONAS",0.015948384322267754
"MERLE LOUWINGER, JULIA VAN DER VAART",0.005925694112333791
"JASMIN MAY GALBRAITH, CHLOE FISHER",0.005925694112333791
"ANASTASIIA MOGILNAIA, YANA STOKOLESOVA",0.03423063050897054
"LUCIA TAMANI, BIANCA TAMANI",0.01539639453776957
"KATRINE BENDIX KROGH, CLARA ROSKJAER MOGELTOFT",0.07686772800903102
"HANNAH BRISTOW, EMILY COVELL",0.07686772800903102
"ANASTASIA SHCHEGLOVA, LIUDMILA DMITRIEVA",0.05547667942615254
"MINA FERGUSON, MADDY MCLEAY",0.05547667942615254
"LENA SIEMANN, JILL PALAND",0.03751792631239625
"HANNAH MAURER, LINN BERNTSSON",0.03751792631239625
"MONIQUE VENNIS-OZANNE, HANNAH MORRIS",0.048347647729343635
"FEMKE VAN DEN BERG, EMMA SIEWERS",0.048347647729343635
"EKTA YADAV, AISHWARYA CHEZHIYAN",0.026061522334231303
"KAMILLE VILSTRUP, EMMELIE REED RASMUSSEN",0.026061522334231303
"GIULIETTA LANG, STERRE VAN WEGEN",0.05415004626148656
"DIANA TUDELA, MARIA PIA VAN OORDT",0.05415004626148656
"LILY RICHARDSON, MATILDA RICHARDSON",0.043066186875927066
"ODILE VAN AANHOLT, CECILE JANMAAT",0.043066186875927066
"ISABELLE FELLOWS, NICOLA BONIFACE",0.027824106322652635
"MARGHERITA PORRO, MATILDA DISTEFANO",0.027824106322652635
"SOPHIE STEINLEIN, BENTE BATZING",0.002012213302752347
"SILVIA SICOURI, ALICE SINNO",0.002012213302752347
"TESSA PARKINSON, ELLA CLARK",0.018404212303472264
"ALICE MOSS, AMANDA LJUNGGREN",0.027850292669444086
"ELEANOR KEERS, FAYE CHATTERTON",0.027850292669444086
"ELISE DE RUIJTER, QUINTEN BRAMERVAER",0.015066677509657926
"VICTORIA LIKSANOVA, DIANA SABIROVA",0.015066677509657926
"MARIA PASQUALI COLUZZI, GIORGIA BERTUZZI",0.027571199562499406
"CHLOE FISHER, ELEANOR GRIMSHAW",0.027571199562499406
"CRYSTAL SUN, OLIVIA HOBBS",0.02436377577517924
"HE XIAN, YU XUEBIN",0.024364254926051838
"LAURA HARDING, LAURA THOMSON",0.024364254926051838
"MARINA TARAN, ANGELINA MARKOVA",0.0054512715493092905
"YANG YIN, SHI SHIQING",0.0054512715493092905
"GUO FAN, ZHOU YAN",0.05697459247588708
"ANASTASIA VORONKOVA, OLGA KNIPOVICH",0.029999458604429263
"MENGMENG ZHANG, XIAOYA SU",0.029999458604429263
"KATE SHANER, KATHLEEN LOVE",0.057111115307039315
"HUIJIA YU, YE JIN",0.057111115307039315
"KAMONCHANOK KLAHAN, NICHAPA WAIWAI",0.050700861245445684
"SHASHA CHEN, NANA HU",0.07390487991794341
"TINA LUTZ, LOTTA WIEMERS",3.4991960693281047e-15
