,Rating
SANTIAGO VILLAX SAMPAIO,1605.2006120154847
GASPIC BRUNO,1623.1726666468746
FERNANDO MADUREIRA,1469.8884855355864
LEOPOLDO BARRETO HASCHKE,1603.3345649103328
VICTOR BARROCA,1467.3884855355864
RAMIRO ALEJANDRO SUAREZ FABBRO,1495.093401325226
MATIAS DEL SOLAR,1530.1007034240797
EVERT MCLAUGHLIN,1524.3537451238635
IVO SCAMPINI,1464.8884855355864
HELIO ARAUJO,1462.3884855355864
MARCUS MAGNUSSON,1449.491116203719
BORIO ATTILIO,1562.3116912060918
AKROUT YOUSSEF,1544.0365368761843
TOM RAMSHAW,1575.2026838219767
ROBERTO MOREIRA,1459.8884855355864
FRANCO NAHUEL RIQUELME ANTONETTI,1490.0086555625142
DANIIL KRUTSKIKH,1562.6520846455787
WIERSEMA WILLEM,1559.6076180438945
CHUSITT PUNJAMALA,1495.084607777168
TADEUSZ KUBIAK,1553.7559521490844
DIEGO URRACA ROCHA,1457.3884855355864
LE PEN ETIENNE,1540.2628031295799
FIN DICKINSON,1575.8411889246836
CHIMONAS EVANGELOS,1489.3536254257806
GIANMARCO PLANCHESTAINER,1620.1427043090034
ANTONIO CARLOS B. DEFIGUEIREDO,1454.8884855355864
CARLOS TOMAS GABASIO,1486.6188250540395
SEGAWA KAZUMASA,1555.0984618137657
TIM CONRADI,1550.6313918386466
MARCIA STEFANO,1454.8689625105249
GIROD GUILLAUME,1537.6434621802518
MARK SPEARMAN,1532.2610041962391
ARTHIT MIKHAIL ROMANYK,1586.8967246342493
ELIMAR BITTAR,1452.3884855355864
EZEQUIEL ELIAS,1484.923909799802
MACIEJ GRABOWSKI,1526.3032350696485
JACK COOKSON,1566.0725849733021
LUDVIG LINDQVIST,1538.0074401456463
PIETRO GIACOMONI,1527.67404876858
LUCAS EDUARDO FAGNANI,1483.2289945455645
GIACOMO MUSONE,1532.6218930920545
ALEXANDRE KOWALSKI,1540.4340532986434
IGOR LES,1426.051843261365
ALEJO ACOSTA,1481.534079291327
QUEYROUX LOIC,1500.3464564673295
HENRY WETHERELL,1549.7242211790697
BEN HAROSH MAOR,1487.5708769771868
ILLIJA MARKOVIC,1533.0179598498878
MARIANO RIGONI,1479.8391640370896
MAXIME MAZARD,1570.34903540714
GLYNN LIAM,1519.0337312313861
JAMES ESPEY,1530.4553185908158
HERMAN CELLI,1478.1442487828522
JACOB FARREN-PRICE,1517.7403520693074
GOLANI OMER,1520.8264951382437
THOMAS VAN OFWEGEN,1583.1648039141162
NING ZHAO,1546.0035309629293
ELLIOTT-SHIRCORE STEFAN,1535.7743436418339
JUAN VUGDELIJA,1476.4493335286147
JAKUB RODZIEWICZ,1548.8083065652775
GAUTHIER VERHULST,1569.8719535734406
SAMUEL KING,1531.0005756922517
LUKE RUITENBERG,1561.54915199834
FLOWER BENJAMIN-TIMOTHY,1441.9334618552937
TOM HIGGINS,1501.5763113789171
JUAN DIEGO CHAVES,1473.05950302014
MARTIN EVANS,1527.7941576475855
ANASTASIOS PANAGIOTIDIS,1563.4804899713477
GASPIC STIPE,1482.1159286343718
PEDRO LUIS FERNANDEZ GAMBOA,1554.1907783601498
ZALESKI MAREK,1450.6729123409496
GEORGII PACHES,1477.630811697582
TOMAS RODRIGUEZ ARAYA,1471.3645877659026
CHRISTIAN GULDBERG ROST,1515.4118645337414
SYDNEY SCOTT,1527.6374999263128
MALCOLM LAMPHERE,1491.9596240996525
ROGEL SANCHEZ JESUS,1528.2626220862112
LUCAS ALDAZABAL,1469.669672511665
RODZIEWICZ KUBA,1558.170377083217
ARTHUR FARLEY,1463.4093463628003
MAVROGEORGIS CHARALAMPOS,1516.9789871817668
BRUNO AMARAL,1467.9747572574277
WILKEN MAX,1511.5764601318267
TOMAI BALAZS,1535.2527048563302
THEO PEYRE,1525.4074228008421
JUSTIN BARTH,1552.0707805769919
KARLSSON ANDERS,1515.9682155575022
IGNACIO ALMARZA,1466.2798420031902
GENTRY YANIC,1471.2436921988622
AO HIGUCHI,1421.4159005981353
TAPPER ALEKSI,1510.0135811744935
THEODOR MIDDELTHON,1508.3123216549543
KARK WILHELM,1494.987513892478
THOMAS FORD MCCANN,1518.1198559773452
MATEO FERRER SKOKNIC,1464.5849267489527
GREGORIN ZENO,1501.6935813418052
CAKIR MUSTAFA,1458.0001380723422
DANIEL ESCUDERO,1503.0517321696254
JONASZ STELMASZYK,1523.2743900238024
VOETS ERIK,1519.6726472670848
ROLAZ NICOLAS,1519.6786315205138
RODOLFO GIUDICE,1462.8900114947153
BILGEN ONUR,1479.8129762575709
RICHARD MAHER,1492.9982866594946
JAMES JUHASZ,1516.6390289594904
PAUL HAMEETEMAN,1552.1952806996674
IGNACIO RODRIGUEZ,1523.171749443584
MARTIS PAJARSKAS,1480.2999504688098
GLANTZ SAGIE,1518.9871149037226
MATEUS LOURENCO,1513.8854146558108
CAMPBELL PATTON,1475.1892416187754
PABLO BRIGHT,1459.5001809862406
MOTTE BAUDOUIN,1487.971490650027
BEGBY HENRIK,1479.9347674453709
ALP RONA RODOPMAN,1541.4442592785786
ONDREJ TEPLY,1527.3424050655478
JANAHI ABDULLA,1401.4948513594622
JUAN ANTONIO CAROSELLA,1457.8052657320031
BENAMATI MICHELE,1515.4471316654706
HEINZ OBERMOLLER,1456.1103504777657
CANELLAS SALAS MON,1492.702030792138
NANRI KENJI,1486.802199677824
MARIO NOVAK,1461.9874888664428
JUAN VIDELA,1454.4154352235282
PAUL CASTAGNEDOLI,1442.0654548725186
MADONICH OSKAR,1494.861467300831
JAMES PERCIVAL-COOKE,1497.8332259183392
DANIEL SELF,1422.2869336607228
JUAN FRANCISCO ZARATE,1452.7205199692908
CARLOS ROSELLO,1498.8361802967436
TONKO KUZMANIC,1512.4989092618534
NIKOLAJ BORCH,1430.6523302171142
DENISIUC ALEXANDR,1506.3566870695215
VALENTINO LUCA,1452.534174452283
LINUS KLASEN,1512.1143952425803
GIOVANNI SACCOMANI,1483.6734013652735
HAUD GEORG,1467.2882546809356
JOSEP CAZADOR RIBERA,1497.2147606160875
MATTEO PAULON,1507.4973339345884
MARNIX BOS,1486.3353416712553
RYAN ANDERSON,1479.3874848349103
EMIL CEDERGARDH,1499.6952470771223
KEERATI BUALONG,1480.2473622520354
FREDERICK VRANIZAN,1477.8786109191176
THEUNINCK NILS,1479.5038903189122
KRASODOMSKI MICHAL,1520.778672112683
HUICHAO CHEN,1511.1133616519264
ITAY AZULAY BINIAMIN,1506.272690229581
NALDI SAMUEL,1502.0485257396724
HUGH MACRAE,1492.0864615827625
MATTHEW RYDER,1457.2309538286281
OTTO DAHLBERG,1455.2129833699069
LYDEN FIONN,1503.3527592374512
MARIO PLOMER QUIROGA,1436.5046538503602
JUSTIN NORTON,1374.789225342056
AITKEN JACK,1464.5207733622358
RICARD CASTELLVI,1479.4489146833062
FREDDI PAOLO,1503.7974828755334
CLAESSON PHILIP,1507.2536070857743
LUDDE LINDQVIST,1530.078734074206
SEBASTIAN KEMPE,1498.293596178054
KIRILL EVFIMYEVSKIY,1446.9569983405956
JAMES FOSTER,1471.8317393834222
NIK PLETIKOS,1466.3925109031336
CHRISTOFFER SORLIE,1514.5886084370793
SUZUKI YOSHIHIRO,1518.6810013762372
FORREST WACHHOLZ,1426.576554918149
EBERT ALEXANDER,1497.570913799374
KRISHAN BHOGAL,1509.7063812368742
FREDRIK WESTMAN,1417.2583503687722
MICHAEL COMPTON,1494.6022176820259
LOEWE PHILIPP,1502.3428899861403
BRUCE LIAM,1433.259861689071
LUKE CASHMORE,1498.6361808843924
ALPKOCAK UMUT,1479.661677134148
VI_XA_IC TOMA,1505.0812780069352
STANISIC DANY,1501.0849474466681
KITAMURA YUICHIRO,1429.2078551440127
VALERIY KUDRYASHOV,1448.905299419545
SABATE ORERA MATIAS,1503.9635019158964
LEONARD STOCK,1447.478391379166
CHAPMAN PETERSEN,1506.906471402342
DAWID KANIA,1469.0494024892314
QIU YU LONG,1484.450293348548
CELON MATTEO,1489.9332985285073
CUI YINSHENG,1495.4519348894876
ZILI WANG,1501.3909300409775
JIANAN WU,1501.1625111191752
HENZE ANSGAR,1493.0933018590754
CHEN HUICHAO,1494.0085588407164
JACOB SHAHAR,1483.107146261646
JAMIE MCMAHON,1461.4427918152521
PIETRO RANOTTO,1492.347033202359
JUAN PERDOMO,1484.6538854596997
ANDREAS KRABBE-CHRISTENSEN,1396.6183181628037
ROBERTO RINALDI,1472.867560562411
JAKUB MARCINIAK,1459.5885384853536
LEO BOUCHER,1481.353302127217
MORVAN GASTON,1469.970178607904
JOSHUA ARMIT,1497.7996005784937
MARTIN KOWALSKI,1455.6741334954952
MARSHALL MCCANN,1459.8462563671285
JAKUB HALOUZKA,1414.0300209208508
JOSE VICENTE GUTIERREZ,1435.2956888040574
MAX GALLANT,1460.2755022680576
JAVIER SEGUI,1454.6742092092004
GIPPERTH ALBIN,1488.6869300340156
TANFERNA ENRICO,1498.7714510087837
JEREMY MOUTOUT,1412.6122548361195
YASUDA SHINNOSUKE,1498.6292813485481
PILGUNOV VICTOR,1495.7869342016352
GONZALO SUAREZ PEREZ,1482.7949273019744
BONAITI ANGELO,1472.0873240305307
MAXIMILIAN MUELLER,1450.0676354155291
SKORNYAKOV EDUARD,1494.4624308903772
PATRICK DOEPPING,1450.432641655946
MATTEO BERTACCHI,1497.0500468616447
FERNANDEZ ALFONSO,1507.031754483775
BO JEONG,1452.259053972548
FREDERIKSEN KENNETH,1437.9083086640837
TEUN BINKHORST,1456.091708459028
JOSE MENDES,1480.2774294320495
GUILLEN ALBERTO,1459.4232271487076
SASSI ANATOL,1491.222186544966
LUKE DEEGAN,1446.3695952442717
CALEB ARMIT,1480.34703216635
TRETYAKOV DMITRY,1434.462730210444
KROLL NICOLAS,1475.7536275232271
ELISA HENRY PETER TAUA,1463.8583039920688
PIOTR MALINOWSKI,1419.9698462372066
PATROKLOS-THEODOROS TSARAMYRSIS,1472.1968037055458
GASTON CRUZ TOLON,1444.1195492802838
ANDER BELAUSTEGUIGOITIA,1474.4739447799266
MONCADA SANCHEZ MIGUEL,1430.1782757804128
CAMERON PIMENTEL,1409.1905561667825
JACK HOPKINS,1400.9056368239146
KRUUSMAGI KAAREL,1494.1056682508395
MULLAN JOSEPH,1503.2884389757537
VEJAS STRELCIUNAS,1420.543974364538
STIJN PAARDEKOOPER,1459.9497020133906
SILNY MIKOLAJ,1482.9169178012712
ARIAN ALEKSANDER,1476.316176793754
GABRIEL SANZ-AGERO,1424.7841101022132
ANDREY QUINTERO,1445.2534925258433
GOLUBIC BOZIDAR,1447.4945635972224
TOMAS PIRES DE LIMA,1460.7828469408967
GUERRA FILIPPO,1481.4243804878383
MORVAN PAUL,1484.6199014195047
MAX URQUIZU MARCOS,1466.3574057836597
LARSSON FILIP,1480.4067346948962
CVINAR ALEC,1341.5430592773005
SAMUEL BENEYTO LANCHO,1474.3441099853878
OLAI HAGLAND,1459.085525477836
VERBURGT FREDDIE,1464.6437557750783
OREL LIAM,1418.3906178758082
BENDIX MADS,1486.5154110228284
ISMAEL IESS FALCON,1489.9645746143858
GEORG PHILIP BUNK LAURITSEN,1421.388308931783
IVO TODOROV,1444.39547552239
JIAN QIAO,1490.8601970949635
CYRILL KNECHT,1296.9859515482287
ZAMIT LOUKIANOS,1444.6655036330117
LUKA ZABUKOVEC,1486.6062957657273
CISLAGHI ROCCO,1470.9012483651732
BOTTONI CHRISTOPH,1485.8531593671994
FLORES MARTIN GUILLERMO,1397.5748162280452
MARK WONG,1435.6652768600939
DIDHAM PAUL,1436.8655640565744
CRISI ANDREA,1501.1014520862282
LAWSON MCAULLAY,1494.8152630938146
CLEMENS KUEBBER,1350.2832548743004
MAX GUERRIERO,1466.438230494211
PAUL VERON,1437.9594421844006
WILL SARGENT,1453.1552207000932
SAINI MOHIT,1428.0623118322085
JINFU ZHOU,1488.961462917748
JUAN LUIS MEDINA CORTES,1465.5453733513536
VAN ROOMEN TIMO,1417.057749868409
MARTIN JESSEN AAMANN,1483.866404400312
FOGUET RAMIRO,1447.0233681366717
HYEONSU YOON,1446.2072006734886
GUTHRIE BRAUN,1489.515167054517
MARTIN VERHULST,1441.338783670569
MARIOS KARADIMAS,1406.2401534794458
HEBEL JULIUSZ,1450.8025334642082
EDUARDO OETLING,1464.6525162084963
ARTHUR PELTIER,1458.661035466451
GOROSTEGUI VICTOR,1400.5207899201057
CORONILLA SOTO ANTONIO,1488.6178633727916
DUTTA UPAMANYU,1389.7709822381455
MADYTSKI YAUHENI,1469.4840819803753
BABICH PAVEL,1486.325728731448
MALO WESSELY,1453.0778259441497
MARCOS ALTARRIBA,1436.7052732639554
TORNSTEN CLAES,1488.0081072752307
GITESH NAIN,1436.700316465419
DE LUCA PIETRO,1469.9171624078713
LEOPOLDO SEIFERT,1462.8668019227816
KUSS LENNART,1393.4740480954943
JAGOBA HUERCANOS MACHIMBARRENA,1451.2846752699093
HARUTO KURODA,1461.4049875198637
GIPPERTH EDVIN,1473.6903167844484
MURU MATTI,1443.029560404693
AUGUST HANEVIK,1438.7590179334131
ERIK BROCKMANN,1461.9739447799243
SPANOS PANAGIOTIS,1497.8756456346155
GUARDIGLI MATTEO,1476.6779007536468
CALEB YOSLOV,1477.1922563562189
PRIKRYL BENJAMIN,1348.665402904726
THOMAS FLACHON,1453.5500666207367
MATTHEW KEMPKERS,1457.5340422713507
ANDRES BARRIOS,1461.081087637067
THOMMEN MAXIME,1483.4616521311461
VEEREN ALEX,1486.178838982548
AZMAN ASRI,1496.3365673179999
NORMAN STRUTHERS,1386.1800272334306
DORUK DEMIRCAN,1427.2816409629186
DINC MEHMET DURAN,1401.1877604042954
DOMINIK PERKOVIC,1481.2063922550515
IOANNIDIS ALEXANDROS,1470.1025780701896
ADOLFO VIRGILI PASQUAL DEL RIQUELME,1452.5079837835353
O SULLIVAN DARRAGH,1480.5551461221664
PONSETI PERE,1495.8018079597111
PATRICK SHANAHAN,1489.9031482996118
JANULIONIS RADVILAS,1370.5266208197204
GUILMIN ANTON,1474.54238203966
JUAN IGNACIO PEREZ,1352.865436660748
NICHOLAS SESSIONS,1474.8113039752666
ARTHUR BARRUE,1452.4881201120993
ANDERS LINDEMARK,1402.2877648167992
ROB CRANE,1483.8981717785066
VANN WILSON,1458.402516208495
JAMES STEWART,1443.7899693330342
WANSER TILL,1450.101904510034
BUGARIN BOGOSLAV,1484.3495706898655
CHANIOTIS KONSTANTINOS,1479.2306428109084
MARCELO CAIRO ASSENZA,1494.7322892431337
MALCOLM BENN SMITH,1367.552520880606
MARTIN ARUJA,1341.2164310497656
CHATZISTAMATIOU ARISTOTELIS,1459.0363207863456
RAMON BENITEZ,1457.5096590656376
BANJAC NIKOLA,1411.1735419260353
YANDIAN FEDERICO,1467.4286602333684
GERARDO BENITEZ,1388.7476427111244
SVENSSON HUGO,1469.2127048441498
STEPAN NOVOTNY,1363.2656028358092
LEE WONN KYE,1425.8014599751414
ATANASOV ZLATKO,1456.05124615948
MAURICIO RODRIGUEZ,1455.723944779923
VARBARO UMBERTO JOSE,1491.4190006078677
SCHOENING TIMM,1467.7201675307172
THAD LETTSOME,1453.0180987532497
BOBOTAS CHRIS,1454.558708846047
CARLOS MUNIZ,1454.8310876370656
SANTIAGO DIZ,1477.1247596019903
CHRYSOS NIKOLAOS,1481.910546299622
ZHUKALIN IVAN,1429.652851200543
ANDREW ROBINSON,1468.4265505986896
FILCHEV IVO,1453.0661715326141
BADAWY ALY,1417.0975487962587
YANG YANG,1476.7595164383474
WOLGRAM KAI,1415.361952646962
SIMONNOT ROMAIN,1475.919384532763
NOAH COLLINSON,1485.6607240571877
GU YUCHEN,1490.3261044330045
GOODWIN ALISTAIR,1466.2276302172843
MLADENOV HRISTO,1451.5736342191813
EDOARDO LIBRI,1410.6201766519864
LAUKKANEN NOEL,1492.499301548594
GOVINDEN RODNEY,1425.6903299789285
BARBER PONCIANO MANUEL,1491.523733093401
ALBERTO GUILLEN SERRANO,1489.779656345573
YUVALI ALI FUAT,1429.9435059855414
PENEV MARTIN,1450.0810969057484
MORVAN LEON,1470.051375785046
JAMES GOLDEN,1468.4620976260605
JIRI HALOUZKA,1374.5441070899303
ERONI LEILUA,1446.5478681426237
ANASTASIADIS DIMITRIOS,1448.5885595923155
MATEJ VALIC,1478.834880639265
MAS VINES BORJA,1443.2496932219203
BONDARENKO DMITRII,1490.4542143768235
CIRO BASILE,1424.206415577435
SEUNG KIM,1465.200744147076
KONSTANTINOS STAMATIOU-MERAKLI,1473.7233990577727
BOCCUNI TOMMASO,1490.8863983227877
LIN ZEWEI,1473.2703779102467
JOHNSSON ALBIN,1489.9194550185348
CAMPBELL STEWART,1464.3942925341726
GONZALVEZ FONS JORGE,1399.563136183307
KLIMASZEWSKI WOJCIECH,1489.384695660246
RASMUS GRANZIN,1481.912037287363
BLOWERS HARRY,1462.496286933702
KEN FUJIMOTO,1435.578053942607
TADEUS SAMORODNY WITOLD,1430.5399130304345
SCOTT THOMAS,1461.7500182769857
IAN ELLIOTT,1432.6430034507582
VASZI MIKULAS,1436.5102758053654
JANSEN LARS,1489.2734950969814
FERNANDEZ FERNANDEZ SOCRATES,1436.9350735320445
VICTOR SIMO,1488.3151769436686
ADIL KHALID,1464.4938436578068
CONNOR SHAW,1461.9749376954628
LINDSTROM THOMAS,1463.6896688613658
RAGAB AHMED,1422.870037681682
VERDYSH ANDREW,1465.6718137412493
AHMAD ASRI MUHAMMAD FAIZAL,1463.3321251087666
GRABIC MATIJA,1476.422741421574
SHUSUKE TAKEUCHI,1424.4202188917961
MARSHALL WILLIAM,1460.2574809635528
PIETARI AIRAKORPI,1461.1684860825594
CHARLAND FRANCIS,1462.9144750629164
LAVENANT FRANK,1442.5542211608893
BALTALI ALP,1459.4065361053263
NAMKHAI BOURQUIN,1462.9065420705053
MARTINS ATILLA,1473.5731380690095
SIERK JAN TER HAAR,1480.2061786026427
THOMAS MCEVOY,1460.362034469656
STANISLAS PICARD,1431.2242966888416
ANDRES LAGE,1414.7247085887614
KOOSER BO AARON,1368.0357280372825
JOSHUA HIGGINS,1367.6010182430937
ADAM OZ,1415.1601126111293
ANNUS TAVO,1452.8469848008206
JULIAN SOTO,1423.4841945154672
JUAN ANDREU,1380.8558719349269
TEARIKI NUMA,1459.5555828567526
MATTHEW LONG,1473.771589500024
ANSTEY LUKE,1419.5796883684943
VAN DER VALK STIJN,1487.1229574625727
MIQUEL SITGES NICOLAU,1425.2951932507683
FRANCESC MARTINEZ GORBIG,1462.568986525875
HAMZA AL ALI,1423.5280298974324
HUANG YANG,1438.5832638131553
COLLAMI ALESSIO,1458.0186749934037
STEPHEN GUNTHER,1458.7491312438492
LYUBEN TENEKEDZHIEV,1457.5931988503057
JIAN SHI,1473.1386781076187
KEVIN WIERSMA,1468.281222187025
DIEGO PELETEIRO HERRERO,1430.8471745310744
SAIDUKOV DENYS,1431.5070380119485
MASTRANTONAKIS GIORGIO,1467.972364665214
ALEJANDRO PEREZ,1460.5255896895533
JULES MITCHELL,1471.3992250255312
BURGHGRAEF JORIS,1457.2724063366873
JAKOB LEJBOLLE,1392.5267047325233
GERALD WILLIAMS,1433.2607660222345
ARTHUR BAUDET,1399.5973545677448
VALERIO CASSANMAGNAGO,1371.9676691471134
FAUBEL CARSTEN FROKJAER,1467.310113009585
MATHIEU DALE,1470.6745873443717
DINEL KOFI,1459.0385060706692
PANAGIOTIS IORDANOU,1466.9206779693382
LOUIS HUPE,1461.2922516974527
CAPELLA JORDI,1466.647861353956
FILIPE ANDRE,1469.9499496632122
LINDSTEN ERIK,1455.7798690232544
VAKHRUSHEV IVAN,1446.4962184842632
THEODOSIADIS LAZAROS,1465.985609698327
FLORIAN HAFNER,1459.606023562912
