Rank,Competidor,Rating
259,LAURA OLIVA VIDAL,0.00261
260,ADRIANA PENRUDDOCKE,0.0093
261,MOHAMAD LATIF NUR ALIA AMERA,0.0093
262,ERICA PARTANEN,0.00339
263,FERNANDO ROCHA,0.00339
264,NANCY HIGHFIELD,0.00062
265,MARIA JOSE PONCELL,0.00062
266,HECTOR DAVID,0.00556
267,CORINNE PETERS,0.00556
268,LUANA BRUNA SILVA,0.00337
269,DANTE VOLKER,0.00337
270,LINDA HENSEL,0.02332
271,BAUZA ROIG AINA,0.02332
272,JOAO PEDRO OLIVEIRA,0.01477
273,JILLIAN LEE,0.01477
274,DANIELA RIVERA,0.03928
275,BRUNO GRUNWALDT,0.03928
276,BAUTISTA BECERRA,0.02438
277,PAULINA CZUBACHOWSKA,0.02438
278,ENGBERTS JUDITH,0.02273
279,THOMPSON CLEMENTINE,0.02273
280,SYLVIE STANNAGE,0.0188
281,MATTEO WALLAU,0.0188
282,CARLY BROUSSARD,0.05388
283,BEREZA EKATERINA,0.05388
284,VERONICA JORDANA,0.00881
285,CAROLINE SOFIA ROSMO,0.00881
286,RIZZARDI CARLOTTA,0.01064
287,BALAS URSULA,0.01064
288,JOAO PEDRO MEDEIROS,0.01714
289,AGUSTIN SAGUIER,0.01714
290,HANNAH VAN GOOR,0.01307
291,KAMOLWAN CHANYIM,0.01307
292,MARLENA BERZINS,0.00343
293,AUGUSTO MOREIRA,0.00343
294,FEDERICO ISERN,0.02193
295,SHEILA MARTINEZ ARJONA,0.02193
296,SOFIIA LARYCHEVA,0.01734
297,INES GMATI,0.01734
298,TOMAS IBARBOURE,0.02105
299,PROVELENGIOU AMALIA,0.02105
300,SANKO EKATERINA,0.00178
301,RADULIC MAILYS,0.00178
302,IGNACIO FRIAS,0.02054
303,ALINA SHAPOVALOVA,0.02054
304,STEPHANIE DEVAUX-LOVELL,0.00252
305,ALCIR CACHAPUZ,0.00252
306,ANNABELLE RENNIE-YOUNGER,0.01282
307,MATEO PARODI,0.01282
308,BOROVKOVA ELIZAVETA,0.00712
309,LIHUEL GOMEZ LACCHINI,0.00712
310,ELVIN CHLOE,0.00302
311,PETEH TEA,0.00302
312,MORALES GONZALEZ SILVIA,0.01295
313,HALLIE SCHIFFMAN,0.01295
314,FILIPE TORRES,0.01787
315,SANTOS BARBERO,0.01787
316,HYEWON JUNG,0.02081
317,JUAN BARTOLOME CHA VACCARI,0.02081
318,CONRADI PIA,0.0127
319,MARIA MARTINEZ,0.0127
320,MARIA VITTORIA ARSENI,0.01136
321,LEONARDO PATANE,0.01136
322,LILIENTHAL MIA MARIN,0.02253
323,VICTORIA CASTANO,0.02253
324,FREDERIKSEN LAURA KRAGH,0.01924
325,JOAO CAROLINA,0.01924
326,JOSE LUIZ FRAQUELLI,0.03675
327,DENIZ DONERTAS,0.03675
328,SOPHIA MONTGOMERY,0.01386
329,ANNA WEIS,0.01386
330,RHEANNA PAVEY,0.01952
331,CARLOS PALOMBO,0.01952
332,MARLENE RIQUELME ANTONETTI,0.03165
333,BRISTULF NOREN CAROLINE,0.03165
334,BERGAMO FRANCESCA,0.03092
335,VALERIA LOMATCHENKO,0.03092
336,LU WEIYI,0.00151
337,SOPHIA REINEKE,0.00151
338,KHAIRUNNEETA MOHD AFENDY,0.00214
339,LUIS EDUARDO AIRES,0.00214
340,KLARA HIMMELOVA,0.00699
341,JUAN GRUNWALDT,0.00699
342,PARK JEONGBIN,0.00283
343,IGNACIO GARCIA CANTELLI,0.00283
344,HENRIQUE ALBUQUERQUE,0.00142
345,AUDREY FOLEY,0.00142
346,MANSY KHOULOUD,0.00842
347,TOMAS ELIAS,0.00842
348,GESA PAPENTHIN,0.02721
349,KANAKO HIRUTA,0.02721
350,ALICE WOODINGS HYDE,0.02268
351,MINA FERGUSON,0.02268
352,MOMOKO TADA,0.01342
353,RAFAEL TRINDADE,0.01342
354,VAISHNAVI VEERAVAMSHAMA,0.01748
355,KATARIINA ROIHU,0.01748
356,MARIA LAURA CUETO,0.02994
357,AMAYA ESCUDERO,0.02994
358,EMMA MATTIVI,0.01874
359,STEFANI MUZAKOVA,0.01874
360,MIURA HONOKA,0.02404
361,LISBETZY ROJO SALAZAR,0.02404
362,CLAUDIA SOBRAL LUSQUINOS,0.01691
363,VIOLET STAFFORD,0.01691
364,WEAVER HANNE,0.01476
365,ALVARO ANTONIO C. BASTOS,0.01476
366,ROMI SAFIN,0.03151
367,ALBERTO VARILLAS,0.03151
368,ZELIC ANA,0.01664
369,RAAMAT ELIISE,0.01664
370,SOFIA GIOVINAZZO,0.00529
371,BOS SARAH,0.00529
372,KELLY-ANN ARRINDELL,0.0177
373,GABRIEL VANTAJO,0.0177
374,VAIMO'OI'A RIPLEY,0.014
375,ISABELLA FILIPPO,0.014
376,HANSSON-MILD MAJA,0.01572
377,BALTHAZAR REMOTTI,0.01572
378,VLACHOU MARIA,0.00042
379,KRYSTAL WEIR,0.00042
380,MARTINA BEZDEKOVA,0.03079
381,ANDRE AUBERT,0.03079
382,GABRIEL TORRE,0.00628
383,CIBULE ELZA,0.00628
384,BRUNO OLIVEIRA,0.00231
385,INES ANTONI,0.00231
386,MASTELIC PETRA,0.01774
387,CARACCIOLO GINEVRA,0.01774
388,IVO SCAMPINI,0.02402
389,SANTIAGO TRINIDAD,0.02402
390,CRUSEMANN CARLOTTA SOPHIE,0.02731
391,FACUNDO ALFARO JAIME,0.02731
392,CARLSSON JULIA,0.01752
393,CONSTANZE STOLZ,0.01752
394,TEAU MOANA MCKENZIE,0.01344
395,JACINTA AINSWORTH,0.01344
396,CONSTANZA OLIVARES,0.02944
397,MARTIN IGLESIAS,0.02944
398,ATTWELL CARYS,0.01034
399,SANTORUM ALISS,0.01034
400,SHNITKO SVETLANA,0.01804
401,ANGELA ANDUGAR GISBERT,0.01804
402,TANIA BENITEZ,0.0168
403,ANNIE EASTGATE,0.0168
404,MARIA JESUS VALDES,0.01837
405,JUAN MARTIN PACHECO,0.01837
406,MARIA JOSE MARICHAL VILLALBA,0.03846
407,SABRINA FERRARA,0.00088
408,BONET PUIG MAGDALENA,0.00088
409,AVA ANDERSON,0.00096
410,FERNANDA BITAR SIMAN,0.00096
411,PATRICIA GATTI,0.00048
412,MARCELO ADOLFO GONZALEZ PONDAL,0.00048
413,MILLERET PERINE,0.00074
414,SOPHIA MORGAN,0.00074
415,KEYLA DARANI HERNANDEZ OVIEDO,0.03059
416,HELIO ARAUJO,0.03059
417,ALEJANDRA VEGA,0.00768
418,KARLA SAVAR,0.00768
419,JUAN CRUZ PALOMBO,0.0169
420,BRINKERT SIGNE,0.0169
421,EVANGELIA KARAGEORGOU,0.02782
422,ISABELLA MENDOZA CABEZAS,0.02782
423,ANA PAULA ROJAS,0.02323
424,FRANCISCO SANTOS,0.02323
425,FRANCISCO TRUJILLO,0.00575
426,DIANA MARKOVA,0.00575
427,MARCELO FREZZA,0.03686
428,VYNOHRADOVA YELYZAVETA,0.03686
429,CINGOLANI GIORGIA,0.0166
430,PERELLO MARGA,0.01956
431,BROOKE WILSON,0.01956
432,DENIS OLIVEIRA,0.00532
433,SANTIAGO REYNOSO,0.00348
434,LARA NALBANTOGLU,0.00348
435,ESTHER KOETZEL,0.01967
436,ELNAN ELINE FLOTOFT,0.01967
437,TALIA HAMLIN,0.02485
438,LINDSEY BAAB,0.02485
439,DANIEL FASBERG,0.00589
440,OHRNELL JENNIFER,0.00589
441,WANG YAJIE,0.02028
442,HABERLAND HENRIETTE,0.02028
443,ELIMAR BITTAR,0.0254
444,MANUELA RODRIGUEZ,0.0254
445,DEURINGER GIORGIA,0.01397
446,LUQUE GONZALEZ YOLANDA,0.01397
447,MIRIAM SITGES NICOLAU,0.01364
448,YIXIN LI,0.01364
449,LUIS PEDRO CARRERO,0.00757
450,FRANCESCHI SARA,0.00757
451,DE CARINA CARLA,0.02124
452,BOJA KRISTINA,0.02124
453,CHRISTINE WOOD,0.00269
454,MAI KAKIMOTO,0.00269
455,FACUNDO GONZALEZ,0.0111
456,PILAR IESS FALCON,0.0111
457,TODOROVA STANISLAVA,0.00362
458,GUMENKO KATERYNA,0.00362
459,MARIA DEL PILAR NOGUES,0.0128
460,PINA MAR,0.0128
461,MANESTAR NIKA,0.0203
462,SCHIMAK EVA-MARIA,0.0203
463,VALENCIC ALENKA,0.00945
464,CABRERA RODRIGUEZ AMERICA,0.00945
465,SANLAY CASTRO,0.01681
466,YUURI YAMAMOTO,0.01681
467,CLAUDIA ADAN LLEDO,0.01375
468,MARIA GRAZIA GAIDO,0.01375
469,WEISSKICHEL LENA MARIE,0.00724
470,TODOROVA YOANA,0.00724
471,HOLTZ JOSEPHINE,0.0096
472,AVERY BALDWIN,0.0096
473,JIA KIM,0.02013
474,ERNESTO ELENTER,0.02013
475,DIXON IONA,0.03594
476,SAHLIN SVEA,0.03594
477,LISSORGUES EGEA PAULA,0.07485
478,CARLA PAOLI,0.07485
479,KAILEY WARRIOR,0.0058
480,SEUNGHYEON KANG,0.0058
481,RITA JULIA,0.01323
482,DONDONA GILDA,0.01323
483,ALDERS KULYNYCH-IRVIN,0.02675
484,ADRIANA CASTRO NUNEZ,0.02675
485,FANNY DE SUSINI,0.03206
486,GUSTAVO ARJONA,0.03206
487,SHANG ZI TONG,0.04085
488,REKKA ANGELIKI,0.03866
489,HARTENBERGER ELISA,0.03866
490,KELLY MCMURRAY,0.00773
491,CHRISTINE NEVILLE,0.00773
492,AGIJA ELERTE,0.01692
493,FLORENCIA TRINIDAD,0.01692
494,ELENA RODRIGUEZ,0.03208
495,HU NANA,0.03208
496,KNEZEVIC MAJA,0.01236
497,MARINA SERRANO,0.01236
498,ANNA SKAAR,0.045
499,MAFALDA PIRES DE LIMA,0.045
500,VICTORIA CHAN,0.00744
501,FERNANDA SAN ROMAN,0.00744
502,IRAIA BARRIO,0.00234
503,ELBA MARTINEZ FIGUERAS,0.00234
504,BROOKE BOGDAN,0.01213
505,GRETA PILKINGTON,0.01213
506,FRANCHI FEDERICA,0.04223
507,COURTNEY REYNOLDS-SMITH,0.04223
508,GABRIEL TRASTENBERG,0.00439
509,PAULA MARINO,0.00439
510,ARTURO MITNIK,0.02723
511,LUISA PERES,0.02723
512,COMPANY BLANCA,0.01667
513,CHRISTA ANN GEORGESON,0.01667
514,CECILIA WOLLMANN,0.02439
515,SINGLETON IRIS,0.02439
516,CICCHINE' MARIA GIULIA,0.02443
517,HU XIAOYU,0.02443
518,VIDELO CHARLOTTE,0.02187
519,KOURAVELOU ARGYRO,0.02187
520,FOMICHEVA ALINA,0.00667
521,ANA JOVANOVIC,0.00667
522,RAMYA SARAVANAN,0.0293
523,AUDYOVA MARKETA,0.0293
524,KHELIF THEA,0.02892
525,DINA IBRAHIM,0.02892
526,KANAPAN PACHATIKAPANYA,0.01641
527,GUSEVA EKATERINA,0.01641
528,ELENA OETLING,0.0222
529,ANNA BRZOZOWSKA,0.0222
530,MARIELA NIKOLOVA,0.02225
531,NAGISA MIURA,0.02225
532,BAUDET LEONIE,0.02218
533,JOANA ALVES LOURENCO,0.00762
534,GIULIA CORTE SUALON,0.00762
535,PROCTER HONOR,0.00758
536,ARIKAN OKYANUS,0.00758
537,CHARLOTTE WEBSTER,0.00756
538,SOPHIE-MARIE ERTELT,0.01686
539,LOUISA PANAYIOTOU,0.01686
540,MULLER JULIA MAGDALEIN,0.00016
541,AMELIE ELSTNER,0.03278
542,FLORENCE ALLAN,0.03278
543,DEISY NHAQUILE,0.01891
544,ERIN COWLEY,0.01891
545,CAUSSIN LISA,0.0189
546,IUORIO ALINA,0.0189
547,KAORU ARAI,0.02658
548,CAITLIN SHAW,0.02658
549,HENDERSON AMANDA,0.03147
550,CARLES-TOLRA MIRIAM,0.03147
551,VAN VEEN LAURA,0.03789
552,SIMONE WOOD,0.01204
553,SEGNINI NICOL,0.01204
554,MARIANA GUZMAN,0.02433
555,KARINA JANGAZOVA,0.02433
556,ADELE AUCHTERLONIE,0.0387
557,MAMAN DANIELLE,0.0387
558,ROMINA DE IULIO,9e-05
559,SIBONI CARLOTTA,9e-05
560,EMIRI KOYA,2e-05
561,LUCY EDE,2e-05
562,MARGARITA IESS FALCON,0.01216
563,PORTOLOU VARVARA,0.01216
564,GUILLERMO VIRGINIA,0.02407
565,KYO MARUTA,0.02407
566,JULIA FRANCIS,0.03401
567,NELLE LEENDERS,0.03401
568,FISCHER LINA KRISTIN,0.02854
569,RODRIGUEZ MARTIN BARBARA,0.02854
570,AINA GARAU,0.00356
571,MIRZAI ELLA,0.00356
572,ELENA ADAN LLEDO,0.01192
573,NANAMI OHTA,0.01192
574,ROSE-LEE NUMA,0.00361
575,AQUILINA LACEY,0.00912
576,PENARRUBIA RAMOS MARTA,0.00912
577,GUARAGNA NICOL,0.032
578,HULDA LILJA HANNESDOTTIR,0.032
579,PATRA_XD_CIA RAULINO,0.04409
580,JULIE ERHARDSEN,0.04409
581,CHEN PIN-CHIEH,0.016
582,ISABELLA BOYD,0.016
583,GREGOR VANESSA,0.02369
584,ANNA OMURA,0.02369
585,GEORGE AULICH,0.01802
586,KELLY COLE,0.01802
587,MIRAS LEUNG IRENE,0.0117
588,MERITXELL SITGES NICOLAU,0.0117
589,YANA BELOZEROVA,0.02494
590,CHELLI VALENTINA,0.02494
591,JONSSON HANNA,0.01106
592,DARDOURI MALEK,0.02824
593,AYA EL-ZEINY,0.03353
594,RICCI LUCREZIA LUNA,0.03353
595,FENG CHENG LING,0.03021
596,EGAO SUNAGA,0.00342
597,VALKEVICH ANASTASIYA,0.03198
598,PARODI NINA,0.03198
599,NAOKO KEMMOKU,0.0304
600,KIRANA WARDOJO,0.03088
601,INI BEATRICE,0.03088
602,NATALIA ARIZA SANCHEZ-BARRIGA,0.01706
603,MOEKA SUZUKI,0.01706
604,BOUCKAERT LAURA,0.0184
605,LLAMAS VALLESPIR GEMMA,0.01737
606,MIREYA BIBILONI,0.01737
607,MOLLY HIGHFIELD,0.01911
608,KALISOVA LENKA,0.00079
609,IHAB MARIAM,0.03197
610,KAYNAR PINAR,0.02831
611,VELASCO STAMMINGER SOFIA,0.02025
